Adjective,Characteristics,Values,Probs,Probs_base
broken,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-5.871253142912025,-4.836483844896476
unhappy,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-5.829624499230272,-4.836483844896476
boring,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-5.679477886460593,-4.836483844896476
vigilant,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-6.072549300157924,-4.836483844896476
jaunty,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-5.708552652243805,-4.836483844896476
trusting,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-5.884457729341816,-4.836483844896476
favorite,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-4.357117162636994,-4.836483844896476
virtuous,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-7.040740340941876,-4.836483844896476
honored,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-5.123685430985972,-4.836483844896476
euphoric,"['Languages', 'Religion']","['Macedonian', 'Chinese traditional religion']",-5.533549440591448,-4.836483844896476
sorrowful,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-12.848022686468735,-10.27377465310316
broken,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-12.048881544565106,-10.27377465310316
unhappy,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-11.944605529279123,-10.27377465310316
boring,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-11.09047685489373,-10.27377465310316
vigilant,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-12.32815158714368,-10.27377465310316
jaunty,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-11.2979925501315,-10.27377465310316
trusting,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-11.997317108513663,-10.27377465310316
favorite,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-8.838597737044182,-10.27377465310316
virtuous,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-14.194709383681761,-10.27377465310316
honored,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-10.986116477058609,-10.27377465310316
euphoric,"['Languages', 'Religion']","['Spanish; Castilian', 'Agnostic']",-11.708664058449047,-10.27377465310316
sorrowful,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-12.848022686468735,-10.27377465310316
broken,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-12.048881544565106,-10.27377465310316
unhappy,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-11.944605529279123,-10.27377465310316
boring,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-11.09047685489373,-10.27377465310316
vigilant,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-12.32815158714368,-10.27377465310316
jaunty,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-11.2979925501315,-10.27377465310316
trusting,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-11.997317108513663,-10.27377465310316
favorite,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-8.838597737044182,-10.27377465310316
virtuous,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-14.194709383681761,-10.27377465310316
honored,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-10.986116477058609,-10.27377465310316
euphoric,"['Languages', 'Religion']","['Spanish; Castilian', 'Animism']",-11.708664058449047,-10.27377465310316
sorrowful,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-12.848022686468735,-10.27377465310316
broken,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-12.048881544565106,-10.27377465310316
unhappy,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-11.944605529279123,-10.27377465310316
boring,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-11.09047685489373,-10.27377465310316
vigilant,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-12.32815158714368,-10.27377465310316
jaunty,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-11.2979925501315,-10.27377465310316
trusting,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-11.997317108513663,-10.27377465310316
favorite,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-8.838597737044182,-10.27377465310316
virtuous,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-14.194709383681761,-10.27377465310316
honored,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-10.986116477058609,-10.27377465310316
euphoric,"['Languages', 'Religion']","['Spanish; Castilian', 'Atheist']",-11.708664058449047,-10.27377465310316
sorrowful,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-12.848022686468735,-10.27377465310316
broken,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-12.048881544565106,-10.27377465310316
unhappy,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-11.944605529279123,-10.27377465310316
boring,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-11.09047685489373,-10.27377465310316
vigilant,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-12.32815158714368,-10.27377465310316
jaunty,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-11.2979925501315,-10.27377465310316
trusting,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-11.997317108513663,-10.27377465310316
favorite,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-8.838597737044182,-10.27377465310316
virtuous,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-14.194709383681761,-10.27377465310316
honored,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-10.986116477058609,-10.27377465310316
euphoric,"['Languages', 'Religion']","['Spanish; Castilian', 'Chinese traditional religion']",-11.708664058449047,-10.27377465310316
sorrowful,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-6.284693923880532,-4.788721135106037
broken,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-5.764502178008509,-4.788721135106037
unhappy,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-5.757452608624772,-4.788721135106037
boring,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-5.597433006118276,-4.788721135106037
vigilant,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-6.053376290218772,-4.788721135106037
jaunty,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-5.673658187249593,-4.788721135106037
trusting,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-5.813110511067212,-4.788721135106037
favorite,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-4.315983439590339,-4.788721135106037
virtuous,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-6.944104902003863,-4.788721135106037
honored,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-5.06875757326882,-4.788721135106037
euphoric,"['Languages', 'Religion']","['Telugu', 'Agnostic']",-5.4987457025893,-4.788721135106037
sorrowful,"['Languages', 'Religion']","['Telugu', 'Animism']",-6.284693923880532,-4.788721135106037
broken,"['Languages', 'Religion']","['Telugu', 'Animism']",-5.764502178008509,-4.788721135106037
unhappy,"['Languages', 'Religion']","['Telugu', 'Animism']",-5.757452608624772,-4.788721135106037
boring,"['Languages', 'Religion']","['Telugu', 'Animism']",-5.597433006118276,-4.788721135106037
vigilant,"['Languages', 'Religion']","['Telugu', 'Animism']",-6.053376290218772,-4.788721135106037
jaunty,"['Languages', 'Religion']","['Telugu', 'Animism']",-5.673658187249593,-4.788721135106037
trusting,"['Languages', 'Religion']","['Telugu', 'Animism']",-5.813110511067212,-4.788721135106037
favorite,"['Languages', 'Religion']","['Telugu', 'Animism']",-4.315983439590339,-4.788721135106037
virtuous,"['Languages', 'Religion']","['Telugu', 'Animism']",-6.944104902003863,-4.788721135106037
honored,"['Languages', 'Religion']","['Telugu', 'Animism']",-5.06875757326882,-4.788721135106037
euphoric,"['Languages', 'Religion']","['Telugu', 'Animism']",-5.4987457025893,-4.788721135106037
sorrowful,"['Languages', 'Religion']","['Telugu', 'Atheist']",-6.284693923880532,-4.788721135106037
broken,"['Languages', 'Religion']","['Telugu', 'Atheist']",-5.764502178008509,-4.788721135106037
unhappy,"['Languages', 'Religion']","['Telugu', 'Atheist']",-5.757452608624772,-4.788721135106037
boring,"['Languages', 'Religion']","['Telugu', 'Atheist']",-5.597433006118276,-4.788721135106037
vigilant,"['Languages', 'Religion']","['Telugu', 'Atheist']",-6.053376290218772,-4.788721135106037
jaunty,"['Languages', 'Religion']","['Telugu', 'Atheist']",-5.673658187249593,-4.788721135106037
trusting,"['Languages', 'Religion']","['Telugu', 'Atheist']",-5.813110511067212,-4.788721135106037
favorite,"['Languages', 'Religion']","['Telugu', 'Atheist']",-4.315983439590339,-4.788721135106037
virtuous,"['Languages', 'Religion']","['Telugu', 'Atheist']",-6.944104902003863,-4.788721135106037
honored,"['Languages', 'Religion']","['Telugu', 'Atheist']",-5.06875757326882,-4.788721135106037
euphoric,"['Languages', 'Religion']","['Telugu', 'Atheist']",-5.4987457025893,-4.788721135106037
sorrowful,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-6.284693923880532,-4.788721135106037
broken,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-5.764502178008509,-4.788721135106037
unhappy,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-5.757452608624772,-4.788721135106037
boring,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-5.597433006118276,-4.788721135106037
vigilant,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-6.053376290218772,-4.788721135106037
jaunty,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-5.673658187249593,-4.788721135106037
trusting,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-5.813110511067212,-4.788721135106037
favorite,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-4.315983439590339,-4.788721135106037
virtuous,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-6.944104902003863,-4.788721135106037
honored,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-5.06875757326882,-4.788721135106037
euphoric,"['Languages', 'Religion']","['Telugu', 'Chinese traditional religion']",-5.4987457025893,-4.788721135106037
sorrowful,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-12.848022686468735,-10.27377465310316
broken,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-12.048881544565106,-10.27377465310316
unhappy,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-11.944605529279123,-10.27377465310316
boring,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-11.09047685489373,-10.27377465310316
vigilant,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-12.32815158714368,-10.27377465310316
jaunty,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-11.2979925501315,-10.27377465310316
trusting,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-11.997317108513663,-10.27377465310316
favorite,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-8.838597737044182,-10.27377465310316
virtuous,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-14.194709383681761,-10.27377465310316
honored,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-10.986116477058609,-10.27377465310316
euphoric,"['Languages', 'Religion']","['North Ndebele', 'Agnostic']",-11.708664058449047,-10.27377465310316
sorrowful,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-12.848022686468735,-10.27377465310316
broken,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-12.048881544565106,-10.27377465310316
unhappy,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-11.944605529279123,-10.27377465310316
boring,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-11.09047685489373,-10.27377465310316
vigilant,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-12.32815158714368,-10.27377465310316
jaunty,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-11.2979925501315,-10.27377465310316
trusting,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-11.997317108513663,-10.27377465310316
favorite,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-8.838597737044182,-10.27377465310316
virtuous,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-14.194709383681761,-10.27377465310316
honored,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-10.986116477058609,-10.27377465310316
euphoric,"['Languages', 'Religion']","['North Ndebele', 'Animism']",-11.708664058449047,-10.27377465310316
sorrowful,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-12.848022686468735,-10.27377465310316
broken,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-12.048881544565106,-10.27377465310316
unhappy,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-11.944605529279123,-10.27377465310316
boring,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-11.09047685489373,-10.27377465310316
vigilant,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-12.32815158714368,-10.27377465310316
jaunty,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-11.2979925501315,-10.27377465310316
trusting,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-11.997317108513663,-10.27377465310316
favorite,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-8.838597737044182,-10.27377465310316
virtuous,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-14.194709383681761,-10.27377465310316
honored,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-10.986116477058609,-10.27377465310316
euphoric,"['Languages', 'Religion']","['North Ndebele', 'Atheist']",-11.708664058449047,-10.27377465310316
sorrowful,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-12.848022686468735,-10.27377465310316
broken,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-12.048881544565106,-10.27377465310316
unhappy,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-11.944605529279123,-10.27377465310316
boring,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-11.09047685489373,-10.27377465310316
vigilant,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-12.32815158714368,-10.27377465310316
jaunty,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-11.2979925501315,-10.27377465310316
trusting,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-11.997317108513663,-10.27377465310316
favorite,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-8.838597737044182,-10.27377465310316
virtuous,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-14.194709383681761,-10.27377465310316
honored,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-10.986116477058609,-10.27377465310316
euphoric,"['Languages', 'Religion']","['North Ndebele', 'Chinese traditional religion']",-11.708664058449047,-10.27377465310316
sorrowful,"['Languages', 'Religion']","['Twi', 'Agnostic']",-12.848022686468735,-10.27377465310316
broken,"['Languages', 'Religion']","['Twi', 'Agnostic']",-12.048881544565106,-10.27377465310316
unhappy,"['Languages', 'Religion']","['Twi', 'Agnostic']",-11.944605529279123,-10.27377465310316
boring,"['Languages', 'Religion']","['Twi', 'Agnostic']",-11.09047685489373,-10.27377465310316
vigilant,"['Languages', 'Religion']","['Twi', 'Agnostic']",-12.32815158714368,-10.27377465310316
jaunty,"['Languages', 'Religion']","['Twi', 'Agnostic']",-11.2979925501315,-10.27377465310316
